name,date,tempmax,tempmin,avg_temp,dew,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy
zhengzhou,2018/5/1,25,19,21.8,15,66.5,5,21.6,19.1,1011.8,45.5,248.2,21.6
zhengzhou,2018/5/2,23,14,18.4,8.6,55.8,0,25.2,46.6,1018.8,23.1,259.9,22.3
zhengzhou,2018/5/3,30,12,22,4.4,38.1,0,18,250.6,1017.8,0,316.6,27.4
zhengzhou,2018/5/4,27,17,21.6,8.8,46.3,0,23.4,194.5,1011.6,69.3,265.6,23
zhengzhou,2018/5/5,25,17,20.4,15.4,73.5,0,21.6,157.3,1006.7,32.4,224.5,19.3
zhengzhou,2018/5/6,21.3,18,19.8,15.4,76.4,0.1,25.2,22.3,1008.7,85.6,50.3,4.5
zhengzhou,2018/5/7,28,11,20.7,9.2,53.5,0,14.4,231.6,1010,51.2,231.1,20
zhengzhou,2018/5/8,28,15,22.3,11.2,53,0,21.6,52.9,1015.1,23.7,264,22.7
zhengzhou,2018/5/9,27.8,16.5,22.4,7.4,39.5,0,18,109.7,1019.2,35.4,292.9,25.4
zhengzhou,2018/5/10,26,15,21.3,9.7,49.1,0,14.4,136.1,1016.6,66.5,214.9,18.5
zhengzhou,2018/5/11,23,17,19.7,16.9,84.2,3,10.7,160.2,1011.6,92.4,161.2,13.9
zhengzhou,2018/5/12,31,17.6,23.8,14.5,62.6,0,14.4,217.4,1007.8,56.2,293.8,25.3
zhengzhou,2018/5/13,33.2,19,26.5,15.2,52.8,0,14.4,185.4,1004.4,17.7,313.1,26.9
zhengzhou,2018/5/14,31.5,21,26.3,18.7,64.1,0,18,171.7,1001.5,51.3,223.3,19.1
zhengzhou,2018/5/15,32.5,21,27.6,21.8,72.4,15.9,16.2,171.9,997.2,44.8,175.9,15.2
zhengzhou,2018/5/16,31,20.5,25.2,21,79.1,54.7,21.6,55.6,997.7,52.3,156.3,13.2
zhengzhou,2018/5/17,29,24,26.1,21.6,76.6,0,21.6,51.3,1003.1,23.5,174.7,15
zhengzhou,2018/5/18,25,22,22.8,19,79.1,0,18,33,1008.3,79.2,118.6,10.1
zhengzhou,2018/5/19,22,16,19.6,16.3,81.9,6.1,25.2,59,1011.5,91.7,54.6,4.7
zhengzhou,2018/5/20,19.5,15,17.5,15.7,89.8,5,21.6,41.1,1014.1,100,66.1,5.8
zhengzhou,2018/5/21,17,15,16.2,14.7,90.9,6.4,14.5,56.9,1014.2,100,36.7,3.2
zhengzhou,2018/5/22,27,15,20,10.7,61.5,8.4,25.2,293.7,1014.1,59.7,167.4,14.5
zhengzhou,2018/5/23,27.3,13,22.2,5.8,37.2,0.1,14.4,219.4,1011.6,47.4,304.5,26.4
zhengzhou,2018/5/24,24,20,21.8,14.5,64,0,10.8,160.9,1005.3,61.2,94.4,8.3
zhengzhou,2018/5/25,26,20,21.6,19.4,87.7,3.2,14.4,286.3,1003.7,54,122.4,10.6
zhengzhou,2018/5/26,30.8,17,23,16,69.7,0,28.8,274.8,1008.7,34.6,193.8,16.7
zhengzhou,2018/5/27,31,22,25.9,6.9,31,0,28.8,289.1,1010.6,60,304.2,26.1
zhengzhou,2018/5/28,33,19.8,27.3,7.4,30.9,0,14.4,252.2,1007.2,72,264.8,22.9
zhengzhou,2018/5/29,27.3,19.8,23.8,9,42,0,18,33.7,1009.5,94.2,194.8,16.8
zhengzhou,2018/5/30,30,17,24.8,7.9,38.8,0,14.4,23.7,1012,81.6,189,16.4
zhengzhou,2018/5/31,32,17,26.4,9,36.2,0,18,37.9,1013.7,36.1,310.9,26.8
zhengzhou,2018/6/1,32,19,27,10.2,40.3,0,10.8,230.2,1013.8,57.1,295.6,25.5
zhengzhou,2018/6/2,30,23,25.9,10.3,37.9,0,10.8,245.1,1011.5,64.9,224.6,19.3
zhengzhou,2018/6/3,33,17.8,26.5,11.9,44.2,0,14.4,186.2,1008.5,46.2,297.9,25.8
zhengzhou,2018/6/4,33,22,27.5,10.9,38.1,0,14.4,320.9,1008.8,81.9,288.8,24.8
zhengzhou,2018/6/5,36,19,28.5,7.1,31.3,0,16.2,188.9,1006.8,1.8,338.4,29.1
zhengzhou,2018/6/6,36,23,29.7,13.7,41.1,0,14.4,185,1005.7,8.1,328.6,28.4
zhengzhou,2018/6/7,35.2,24,30.4,15.2,41.6,0,18,105.4,1007.1,31,282.9,24.4
zhengzhou,2018/6/8,34,22.8,28.6,13.1,39.9,0,25.2,26.3,1007.1,89.7,189.5,16.3
zhengzhou,2018/6/9,23,18,20,16.1,79,18.3,21.6,8.9,1006.9,90.6,139.4,12.1
zhengzhou,2018/6/10,31,16,23.3,14.3,62.2,0,28.8,69.3,1004.1,30.8,317.1,27.4
zhengzhou,2018/6/11,36.2,18.8,27.9,11.5,39.2,0,14.4,203.6,1000.7,9.4,324.3,28.2
zhengzhou,2018/6/12,37.2,21,30.3,12.5,37.1,0,18,194.5,998.8,11.2,305.3,26.3
zhengzhou,2018/6/13,36.5,25,29.9,14.2,39.6,0,25.2,159.1,997.7,17.6,296.4,25.4
zhengzhou,2018/6/14,33,23,27.5,15,48.4,0,18,65.3,1003.3,6.3,306.3,26.6
zhengzhou,2018/6/15,35,21,28.9,14.1,44.4,0,14.4,129.1,1005.3,75,303.4,26.1
zhengzhou,2018/6/16,31,25,28,14.9,45.2,0,10.8,124.9,1006.5,97.9,168.5,14.6
zhengzhou,2018/6/17,31,24,27.9,17.3,52.8,0,14.4,106.4,1004.5,52.3,204.6,17.7
zhengzhou,2018/6/18,27,21,23.3,19.5,80.5,10.2,7.2,151.3,1003.7,74.8,41.2,3.5
zhengzhou,2018/6/19,28.5,21,24.4,20.5,80.2,9,14.4,76.6,1003.2,72.2,283.4,24.3
zhengzhou,2018/6/20,32.2,22.5,27.6,19,62.8,0,10.8,187.7,1006,24.3,267.8,23.1
zhengzhou,2018/6/21,32.2,21.8,27.3,16.6,57,0,14.4,159.4,1006.6,38.9,247.3,21.4
zhengzhou,2018/6/22,32,23,27.4,14.7,47.1,0,14.4,118.6,1005.1,39.7,311.4,27.1
zhengzhou,2018/6/23,33,22,27.8,19.3,62.3,0,14.3,156.6,1004,23.9,309,26.9
zhengzhou,2018/6/24,33.3,22,28.4,19.8,62.2,0,14.4,162.1,1003.8,27.1,306.5,26.4
zhengzhou,2018/6/25,35,25,29.8,23.5,71.5,3.2,18,192.2,1001.6,71,170.8,14.8
zhengzhou,2018/6/26,26,23,24.6,22.5,88.5,10.1,14.4,1.4,1003.6,92.8,65.6,5.8
zhengzhou,2018/6/27,35.5,23.6,29.7,24.1,74.2,0,14.4,211.4,1000.9,34.4,239.7,20.7
zhengzhou,2018/6/28,35,27,31.4,18.1,50,0,25.2,44.1,1000.2,6.8,323.9,28.1
zhengzhou,2018/6/29,35,22,29.7,14.3,42.6,0,14.4,154.6,1000.9,65.7,276.6,23.9
zhengzhou,2018/6/30,31.8,25,28.2,19.4,59.5,0.2,18,114.3,1002.6,45.2,206.6,17.7
zhengzhou,2018/7/1,33.3,22,28.7,17.7,55,0,18,94.4,1003.5,43.9,288,24.9
zhengzhou,2018/7/2,30,25,27.7,21,67.3,0,18,83.7,1002.5,62.2,153.2,13.1
zhengzhou,2018/7/3,33.4,24.7,29.1,19.3,58,0,14.4,81.3,999.3,67.6,211.4,18.1
zhengzhou,2018/7/4,29,22.5,25.7,20.4,74.5,14,18,23.8,999.5,91.5,41.9,3.5
zhengzhou,2018/7/5,32.2,22.3,27.8,20.1,65.6,0.4,18,7.3,1000.4,47.2,277.1,23.8
zhengzhou,2018/7/6,34,25,29.6,20.3,59,0,25.2,38.3,1003.7,32.4,299.1,25.9
zhengzhou,2018/7/7,33,24,28.4,20.1,62.7,0,18,104.1,1005.9,42.6,274.2,23.7
zhengzhou,2018/7/8,32,24,27.9,21.7,70.5,0,18,103,1006,76.5,144.7,12.4
zhengzhou,2018/7/9,28.5,24,26.2,22.5,80.7,1.3,18,74.1,1007.8,99.6,88.1,7.6
zhengzhou,2018/7/10,26,23,24.3,22.3,88.7,1,18,41.4,1009.2,100,84.9,7.3
zhengzhou,2018/7/11,30,24,26.5,24.1,86.9,0.2,10.8,73.1,1006.9,86.2,144,12.5
zhengzhou,2018/7/12,31,25.3,28.2,24.7,82.1,0,18,50.8,1004.7,78.9,199.8,17
zhengzhou,2018/7/13,30,25,26.9,25.2,90.7,29.1,14.4,126.5,1003.4,90.6,129.5,11
zhengzhou,2018/7/14,33.2,26,28.7,25.3,82.8,1.1,14.4,181.5,1003.2,72.4,201.7,17.4
zhengzhou,2018/7/15,35,26,30.4,25.4,76.5,0,16.2,164.7,1004.6,40.2,246.5,21.1
zhengzhou,2018/7/16,35,26.8,30.9,23.9,68.3,4,18,174.7,1003.9,39.5,273.9,23.7
zhengzhou,2018/7/17,35,25.8,30.4,24.6,72.9,0.4,16.2,177,1003.1,68.1,233,20.1
zhengzhou,2018/7/18,36.3,28,32.2,24.1,64.8,0,14.5,163.4,1003.6,50.3,284.6,24.4
zhengzhou,2018/7/19,37,28,32.3,23.4,61.5,0,16.2,162.6,1004.1,62.1,291.6,25.3
zhengzhou,2018/7/20,37.2,29,32.8,22.2,55.6,0,16.2,170.7,1003,67.7,289.7,25.1
zhengzhou,2018/7/21,37,27,32.2,23.2,61.4,0,14.4,139.1,1003.7,31.2,267.8,23.2
zhengzhou,2018/7/22,35.3,26,31.3,22.1,60.7,0,18,87.9,1004.7,19,295.1,25.5
zhengzhou,2018/7/23,36,29,32.3,21.1,53,0,25.2,23.8,1002.2,33.6,267.2,23
zhengzhou,2018/7/24,37.5,27,32.6,21.8,54.7,0,18,182.5,1001.1,17.9,276.6,23.7
zhengzhou,2018/7/25,38,30,33.8,21.8,50.8,8.2,14.4,193.7,1001.1,36.6,273.8,23.6
zhengzhou,2018/7/26,34,25,29,24.7,78,1,18,86.7,1003.8,68.1,225.1,19.4
zhengzhou,2018/7/27,32.3,25,27.8,24.8,84.4,12.6,18,95,1005.6,74.9,108.9,9.4
zhengzhou,2018/7/28,30,26,27.5,24.8,85.9,2,14.4,55,1005.6,71.2,139,12
zhengzhou,2018/7/29,32,25,28.5,25,82.2,0.2,14.4,56.8,1004.8,41,161.9,13.9
zhengzhou,2018/7/30,31,25,27.6,25.2,87.1,0.8,18.2,25.3,1004.2,79.8,140.1,12.1
zhengzhou,2018/7/31,33,25,28.8,24.6,79.4,0,14.4,100.9,1005.2,75.2,173.2,15.1
zhengzhou,2018/8/1,34,26,29,25.1,80.2,21,21.6,21.4,1005.3,37.8,239,20.7
zhengzhou,2018/8/2,34,26,30.4,25.2,75,0,14.4,65.8,1005.2,25.7,229,19.8
zhengzhou,2018/8/3,34.5,26,30,25.4,78.2,0,18,31.1,1004.8,18.9,241.2,20.9
zhengzhou,2018/8/4,34,27,30.2,24.9,74.8,0,21.6,1.5,1003.3,48.1,172,14.9
zhengzhou,2018/8/5,30,27,28.7,26,85.6,0.4,14.4,42.6,1003.9,93,67.8,5.7
zhengzhou,2018/8/6,34.3,26,30.1,26.5,82.4,0.6,10.8,127.4,1004.6,74,220.7,19
zhengzhou,2018/8/7,35.5,27,31.1,25.9,75,0,10.8,153.2,1004.3,34.1,255.4,22.2
zhengzhou,2018/8/8,37,27,32.1,25.3,69.6,0,10.8,174.6,1005.2,22.3,269.7,23.2
zhengzhou,2018/8/9,35,27,30.7,26.4,78.5,0,18,62,1006.5,41.4,241.6,20.9
zhengzhou,2018/8/10,36,28,31.1,25.2,72.4,0,14.4,75.8,1005.5,76.1,212.9,18.3
zhengzhou,2018/8/11,36,27,31,23.9,68.4,2,10.8,103,1002.9,46.7,232.3,20
zhengzhou,2018/8/12,35,27,30.8,23.8,68.6,0,21.6,119.5,1001.9,18,246,21.1
zhengzhou,2018/8/13,34,25.3,29,23.6,73.6,0.2,21.6,49,1003,42.1,207,17.7
zhengzhou,2018/8/14,34,27,30,22.7,66.3,0,21.6,27.2,1003,53.1,211.9,18.3
zhengzhou,2018/8/15,33,26,29.7,21.8,64,0,28.8,34.4,1007.7,46.9,269.8,23.3
zhengzhou,2018/8/16,28,22.8,25.4,20.6,76,25,28.8,14.4,1009.5,65.5,49.9,4.4
zhengzhou,2018/8/17,31,23,27.1,16.3,53.4,0,32.4,17.9,1009.1,55.7,216.9,18.6
zhengzhou,2018/8/18,27,22,23.3,21,88.4,48,39.6,7.9,1003.1,98.1,14.9,1.2
zhengzhou,2018/8/19,27.2,23,24.5,22.7,90,54.1,25.2,10.4,1001.3,86.7,32.9,2.7
zhengzhou,2018/8/20,32,21,26.6,22.1,78.1,0,14.4,67.6,1004.2,20.8,256,22.1
zhengzhou,2018/8/21,33.7,22,28.1,22.6,74.4,0,14.4,79.1,1004.4,42.2,268.6,23.2
zhengzhou,2018/8/22,30.1,25,27,18.4,60.4,0,25.2,23.6,1007.6,68.2,119,10.2
zhengzhou,2018/8/23,31,23,26.8,14.9,49,0,18,25.5,1007.8,32.4,262.4,22.6
zhengzhou,2018/8/24,31,22,26.6,19,64.8,0,14.4,139.1,1007,14.7,266.1,23
zhengzhou,2018/8/25,32,21,26.7,19.4,67.6,0,10.8,139.8,1008.6,24.2,267.5,23.2
zhengzhou,2018/8/26,32.3,22,27.2,19.7,67.2,0,10.9,134.4,1008.9,5.6,269.1,23.2
zhengzhou,2018/8/27,33,22,27.6,19.2,63.3,0,18,65.3,1008.7,25.2,261.6,22.7
zhengzhou,2018/8/28,33.2,22,28,18.9,60.5,0,10.8,38.7,1007.1,39.4,242.6,20.9
zhengzhou,2018/8/29,33,24,28.9,22,67.7,0,21.6,34.9,1007,28.5,183,16
zhengzhou,2018/8/30,29,24,26.9,19,62.8,0,25.2,32.4,1008.2,85.2,121.4,10.7
zhengzhou,2018/8/31,28,22,24.8,20.3,76.4,0,21.6,33.7,1011.4,100,84.6,7.5
zhengzhou,2018/9/1,28.1,22,25,20.3,75.6,0.7,18,43.9,1011.2,95.2,110.3,9.5
zhengzhou,2018/9/2,32,24,27.9,22.1,71.1,0,14.4,249.5,1005.4,83.5,182.4,15.9
zhengzhou,2018/9/3,36,26,29.9,13.6,41.9,0,21.7,289.2,1003.4,34.1,261.1,22.7
zhengzhou,2018/9/4,33,20,27.3,11,38.7,0,18,37.7,1005.9,37.8,267.3,23.1
zhengzhou,2018/9/5,28.8,21,24.4,16.5,63.1,0.2,21.6,282.1,1007.3,95.1,41.8,3.6
zhengzhou,2018/9/6,34,21,26.6,11.8,46.8,0,28.8,283.3,1006.2,63,228.2,19.9
zhengzhou,2018/9/7,30,16.5,24.3,5,31.1,0,18,353,1014,8.5,271.9,23.6
zhengzhou,2018/9/8,30,16,23.2,8.3,42.7,0,10.8,146.5,1015.9,12.9,259.5,22.5
zhengzhou,2018/9/9,29,16,23.9,8.9,41.8,0,10.9,157.5,1018.5,56.3,221.5,19
zhengzhou,2018/9/10,28.6,20,24,11.8,47.5,0,21.6,143.2,1018.4,52,185.7,15.9
zhengzhou,2018/9/11,29,16,22.9,11.4,51.3,0,10.8,153,1016,9.2,245.2,21.1
zhengzhou,2018/9/12,29,18,23.8,13.5,55,0,10.8,163.3,1014.4,88.8,198.5,17.2
zhengzhou,2018/9/13,26,19,22.1,18.2,79.7,6,18,126.5,1015,61.3,113.7,9.8
zhengzhou,2018/9/14,22.8,19,20.6,18.8,89.3,1,18,36.1,1016.3,100,118.4,10.1
zhengzhou,2018/9/15,25,20,22,19.7,87.4,2.2,14.5,3.1,1016.8,100,41.4,3.6
zhengzhou,2018/9/16,22,17,19.5,16.1,82,2,18,357.9,1019.3,99.6,43.3,3.7
zhengzhou,2018/9/17,24,17,20.8,17.4,82,3,14.4,14.9,1019.1,98.8,106.6,9.2
zhengzhou,2018/9/18,22,17,18.7,17.5,93.3,4,14.4,10.4,1016.9,100,16.3,1.6
zhengzhou,2018/9/19,20,18,18.7,18,95.5,44.4,14.4,357,1013.4,100,19.1,1.6
zhengzhou,2018/9/20,22.6,18,20.1,18.5,91,2,7.2,300.6,1012.9,86.4,101,8.5
zhengzhou,2018/9/21,32,17,24,14.3,61.4,0,25.2,278.4,1013.3,10.4,241,20.9
zhengzhou,2018/9/22,30,14,22.3,5.9,39.1,0,14.4,263.4,1016.7,7.4,248.4,21.3
zhengzhou,2018/9/23,28,17,22.5,5.6,39.3,0,18,26.5,1018.1,13.3,231.1,20.1
zhengzhou,2018/9/24,26,16.3,21.3,4.1,33.6,0,25.2,52.7,1020.1,60.7,214.5,18.5
zhengzhou,2018/9/25,20.3,14.8,16.4,11.4,76.6,20,18,27.2,1020.1,94.6,35.3,3.1
zhengzhou,2018/9/26,23,14,17.5,12.5,74.5,0,10.9,6.6,1021.5,60.3,159.3,13.7
zhengzhou,2018/9/27,24,13.4,18.6,13.7,76.6,0.5,7.2,262,1019.3,40.5,156.7,13.6
zhengzhou,2018/9/28,27,15,20.1,10.3,59.5,0.1,25.2,282.6,1016.3,15.1,235.4,20.2
zhengzhou,2018/9/29,30,12,20.6,8.3,53.8,0,18,283.5,1014.1,14.6,234.9,20.3
zhengzhou,2018/9/30,26,15,21,2,31.4,0,32.4,308.3,1016.5,44.3,230.7,20.1
zhengzhou,2018/10/1,25,14,19.9,1.3,30.6,0,21.6,289.6,1019.8,21.2,230.9,20
zhengzhou,2018/10/2,27,10,18.6,4.5,45.8,0,14.4,299.6,1019.7,0,226.2,19.7
zhengzhou,2018/10/3,28,11,19,6,49.8,0,7.2,198,1020.8,4.4,225.1,19.5
zhengzhou,2018/10/4,27,10,18.7,6.9,53.3,0,7.2,170.7,1021.3,0.3,223.1,19.3
zhengzhou,2018/10/5,28,11,19,7,53.3,0,10.8,307.2,1019.4,8.5,221.1,19.3
zhengzhou,2018/10/6,28,12,20.4,7.8,50.4,0,10.8,66.1,1017.9,23.6,209.2,18
zhengzhou,2018/10/7,24,16,19.9,10.2,54.7,0,14.4,13.8,1019.9,31.4,155.5,13.3
zhengzhou,2018/10/8,24.5,15.5,19.9,11.9,62,0,7.2,261.3,1017.4,29.5,167.2,14.5
zhengzhou,2018/10/9,23,14.8,18.9,1.8,36.8,0,28.8,319.4,1019.3,30.6,214.8,18.4
zhengzhou,2018/10/10,23,5,15.5,-0.4,37.6,0,14.4,183.6,1022.7,0,216.5,18.5
zhengzhou,2018/10/11,21,10,14.8,1.9,44.4,0,10.8,95.4,1025.7,0.4,209.9,18.2
zhengzhou,2018/10/12,23.1,7,16,1.4,41.2,0,14.4,155.8,1024.2,0,207.9,17.9
zhengzhou,2018/10/13,22.2,9,16.7,1.4,36.8,0,10.8,146.6,1022.8,15.4,185.2,15.9
zhengzhou,2018/10/14,21.5,13,16.7,7.4,55.6,0,14.4,115.3,1020.9,29.6,103,8.7
zhengzhou,2018/10/15,18.6,12,15.3,11.9,80.3,0,7.2,188.2,1021,47.5,40.6,3.3
zhengzhou,2018/10/16,21,10,16.2,11.1,74.2,0,14.4,1.1,1019.9,56.5,178.5,15.4
zhengzhou,2018/10/17,20,12,15.7,6.9,57.4,0,14.4,46.9,1021.4,2.7,191.6,16.6
zhengzhou,2018/10/18,19,9.9,14.6,1.4,42.3,0,18,78.7,1025.1,38.9,182.4,15.7
zhengzhou,2018/10/19,18.2,6,13.6,-0.7,39.3,0,10.9,75.6,1027.1,62.4,186.2,16
zhengzhou,2018/10/20,19,12,15.3,3,44,0,14.4,61.7,1025.3,31.3,113.7,10
zhengzhou,2018/10/21,19,13,15.5,6.5,55.5,0,10.8,306.9,1022.5,28,76.1,6.5
zhengzhou,2018/10/22,24,8,16.4,6.6,57.5,0,16.2,277.8,1019.4,10.6,184.6,15.8
zhengzhou,2018/10/23,23,10,16.4,-1.6,32.7,0,18,260.4,1021.2,47.5,182.7,15.9
zhengzhou,2018/10/24,25,8,17.1,2.1,39,0,10.8,178.4,1017.2,17.8,180.3,15.7
zhengzhou,2018/10/25,24,14,18.7,6.4,45.4,0.4,25.2,276.1,1015.9,24.1,86.4,7.4
zhengzhou,2018/10/26,20,13,16.4,-9.7,16.3,0,43.2,291.2,1022,0.4,187.2,16.2
zhengzhou,2018/10/27,23,7,15.7,-6.8,22.2,0,21.6,290,1022.9,0,183.3,15.7
zhengzhou,2018/10/28,25,11.3,19,-5.9,19,0,39.6,283.4,1016.7,0,181.2,15.6
zhengzhou,2018/10/29,27,14,19.5,-4,21.9,0,25.2,293.8,1017.6,0,178.2,15.5
zhengzhou,2018/10/30,22,8.5,14.5,2,45.5,0,12.6,44.8,1022.7,15.5,156.3,13.3
zhengzhou,2018/10/31,22,7,14,5.7,59.5,0,10.8,107.6,1024.7,1,170.3,14.7
zhengzhou,2018/11/1,20,9,14.2,5.8,58.9,0,10.8,121.4,1026.3,14.4,124.1,10.8
zhengzhou,2018/11/2,20,5,12.9,3.5,56.7,0,14.4,142.2,1025.1,0.2,167.6,14.5
zhengzhou,2018/11/3,19.7,8,13.4,5.8,61.3,0,14.4,119.5,1021.8,11,161.6,13.8
zhengzhou,2018/11/4,22.3,7,14.8,5.4,58.5,0,25.2,311.4,1021,41.4,153.5,13.2
zhengzhou,2018/11/5,14,7,9.6,5.9,78.1,4,32.4,14.7,1027.6,100,30.8,2.7
zhengzhou,2018/11/6,9.3,6,7.3,3.8,79,5.5,28.8,360,1031.3,98.9,27,2.1
zhengzhou,2018/11/7,10.3,6,7.7,2.8,72.4,0.3,10.9,326.2,1028.5,50.8,87.3,7.6
zhengzhou,2018/11/8,15.5,6,9.7,5.7,77.9,4,10.8,206.2,1019.7,38.5,154.3,13.3
zhengzhou,2018/11/9,18,3,10.3,6.7,80.7,0,10.8,186.3,1019.1,0.4,156.2,13.5
zhengzhou,2018/11/10,15,6,11,8.4,84.9,0.9,18,27.4,1023.6,45.4,76,6.4
zhengzhou,2018/11/11,13.3,6.3,9.6,5.6,77.1,2,14.4,18,1024.5,76,125,11
zhengzhou,2018/11/12,15,4,8.9,6.5,86.5,0,7.2,181.2,1023.2,9.4,135.8,11.8
zhengzhou,2018/11/13,14,2,8.7,6.1,85.3,0,10.8,165.5,1021.5,43.2,124.1,10.7
zhengzhou,2018/11/14,15,10,11.7,7,73.4,0,14.4,45.6,1022,39.3,54.8,4.7
zhengzhou,2018/11/15,16,9.8,12.2,7.9,76,0,21.6,12.9,1024,39.1,92.8,8
zhengzhou,2018/11/16,10,6.7,7.8,2.1,67.2,0,25.2,25.5,1029.3,91.3,39.1,3.5
zhengzhou,2018/11/17,8.3,4,6.4,3,79.7,0.9,10.9,276.3,1027.2,68.3,69.5,6
zhengzhou,2018/11/18,13,2.2,8.5,-0.8,55,0,25.2,296.6,1024.2,50.3,117.8,10.1
zhengzhou,2018/11/19,15,-1,7.5,0.7,65,0,14.4,203.1,1023.2,2.6,144.5,12.6
zhengzhou,2018/11/20,12,3.8,8.9,4.7,75.7,0,10.8,128.5,1021.5,20.7,99.7,8.7
zhengzhou,2018/11/21,14,3,8.9,-1.6,52.4,0,21.6,322.6,1027.3,20.6,138.6,12
zhengzhou,2018/11/22,14,-1,7.3,-4.1,48,0,14.4,204.3,1027.1,10.6,142.7,12.2
zhengzhou,2018/11/23,14.2,2,8.5,1.4,62.4,0,21.6,164.3,1019.5,8.7,132.6,11.4
zhengzhou,2018/11/24,15,3,7.9,-1.4,54.1,0,14.4,29.7,1025.2,31.4,123.2,10.6
zhengzhou,2018/11/25,18,0,9.2,-0.2,57.9,0,10.8,15.3,1021.2,4.1,137,11.9
zhengzhou,2018/11/26,20,2,10.4,0.3,56.8,0,12.6,252.1,1020.9,8.8,133.8,11.6
zhengzhou,2018/11/27,16,10,12.8,-6.4,26.8,0,18,338.4,1024.2,57.3,59.8,5.2
zhengzhou,2018/11/28,15,5,9.8,1.2,56.7,0,10.8,63.6,1022.3,10.1,129.6,11.2
zhengzhou,2018/11/29,11,5,7.8,0.2,60,0,21.6,39.2,1027,29.8,128.3,11.1
zhengzhou,2018/11/30,11.3,6,7.9,4.3,78.4,0,7.2,351.8,1025.4,66.3,93,8.2
zhengzhou,2018/12/1,8.2,6,7.2,5.1,86.5,0.3,14.4,8.4,1023.5,100,45,4
zhengzhou,2018/12/2,9.2,6,7.6,6.6,93.5,6.2,10.8,345,1017,100,46.8,4.2
zhengzhou,2018/12/3,9.3,6,7.9,3.2,74.9,0,25.2,6.2,1021.1,100,50.9,4.3
zhengzhou,2018/12/4,8.8,2,5.9,-8,37.3,0,18,44.2,1029.3,49.2,126.8,10.9
zhengzhou,2018/12/5,5,1,2.6,-2.2,74.6,7,18,7.8,1027.9,82.7,29.7,2.5
zhengzhou,2018/12/6,6,0,2.5,-2,74.2,0,18.1,20.3,1032,31.1,119.9,10.5
zhengzhou,2018/12/7,2,-3,-0.5,-11.2,45.8,0,18,69.5,1038.8,85.9,91.9,8
zhengzhou,2018/12/8,-0.9,-4,-2.3,-11.4,51.6,0,18,39.4,1039.7,63,94.1,8.3
zhengzhou,2018/12/9,-0.6,-6,-2.7,-11.3,52,0,10.8,126.2,1035.9,33.5,126.2,11
zhengzhou,2018/12/10,1,-4.2,-1.3,-7.4,64.9,0,10.8,37.3,1033.6,39.1,95.5,8.3
zhengzhou,2018/12/11,3.5,-6,-1.1,-6.2,72.1,0,18,345.6,1036.1,46.8,126.8,11
zhengzhou,2018/12/12,5,-8,-1.1,-10.1,55.8,0,14.4,202.5,1035.3,1,130.9,11.5
zhengzhou,2018/12/13,7,-7,0.1,-10.6,50,0,18,29.4,1034.5,11.9,122.7,10.6
zhengzhou,2018/12/14,5,-5.5,-0.5,-7.4,62.1,0,7.2,160.3,1036.5,4.5,121.3,10.5
zhengzhou,2018/12/15,6,-5,1.1,-4.1,70.2,0,14.4,224.3,1029.8,22.7,110.6,9.3
zhengzhou,2018/12/16,15,0.8,8.3,-10.3,27.4,0,32.4,287.1,1024.3,0,127.1,10.9
zhengzhou,2018/12/17,15,-2,6.6,-9.2,35.7,0,18.1,274.7,1024.2,0,126.1,10.8
zhengzhou,2018/12/18,19,-2,7.6,-5,47.6,0,14.4,240.5,1019.5,26.1,123.4,10.7
zhengzhou,2018/12/19,10.2,3.8,7.1,-1,57.6,0,18,359.4,1019.1,30.7,72,6.1
zhengzhou,2018/12/20,9,1,5.2,-2.1,59.7,0,10.8,17.9,1020.4,29.6,76.9,6.6
zhengzhou,2018/12/21,10,0,5.8,-0.4,65.8,0,14.4,357.6,1022.8,18.8,118.5,10.2
zhengzhou,2018/12/22,10,4,7,-4.4,44.6,0,10.8,4.9,1026.9,27.5,83.5,7.2
zhengzhou,2018/12/23,6,2,3.9,-8.4,41.7,0,21.6,358.9,1033.1,24.6,120.5,10.3
zhengzhou,2018/12/24,7.8,-2,3.1,-9.6,40.5,0,7.2,169,1026.9,40.7,112.4,9.6
zhengzhou,2018/12/25,9,2,4.9,-4.8,50.7,0,21.6,5.8,1023,27.9,63.4,5.5
zhengzhou,2018/12/26,4,-1,1.3,-11.3,39.4,0,25.2,27.3,1029.4,30.2,91.7,7.8
zhengzhou,2018/12/27,-1,-5.8,-2.9,-7.8,69.7,0,25.2,29.4,1036.6,77.6,68.6,5.8
zhengzhou,2018/12/28,-0.6,-6,-4.2,-17.7,34.5,0,18,49.7,1043.7,28.6,127.8,11
zhengzhou,2018/12/29,1.6,-9,-3.4,-16.7,37.7,0,10.8,122.7,1042.9,18.6,129.2,11.1
zhengzhou,2018/12/30,1,-8,-3.2,-17.6,35.6,0,10.8,81.5,1041.9,24.6,130.9,11.3
zhengzhou,2018/12/31,0.3,-6,-3.3,-14,44.5,0,7.2,137.9,1040.8,23.8,129.2,11.1
zhengzhou,2019/1/1,3.2,-9,-3,-12.2,52.9,0,7.2,140.7,1039.3,13.2,120.8,10.5
zhengzhou,2019/1/2,3.3,-9,-2.6,-10.4,58.2,0,10.8,168.2,1036.1,7.5,130.3,11.3
